,NDVI_p25,NDVI_p50,NDVI_p75,NDVI_mean,NDVI_stdDev,NDVI_min,NDVI_max,EVI_p25,EVI_p50,EVI_p75,EVI_mean,EVI_stdDev,EVI_min,EVI_max,SAR_mean,SAR_stdDev,SAR_p25,SAR_p50,SAR_p75,SAR_min,SAR_max,NBR_mean,NBR_stdDev,NBR_p25,NBR_p50,NBR_p75,NBR_min,NBR_max,Event
786,-66.43552116,-72.92231568,-72.85193465,-71.84922448,-8.454496243,-37.83106201,-88.22469649,-140.112031,-164.8348194,-164.5373219,-164.0152283,-33.08048439,-56.59051217,-271.1014395,0.027302324,0.177483743,0,0,0,0,2,-53.80404189,-9.317985837,-47.42333573,-54.76215409,-54.67995411,-16.03816352,-76.41606034,0
787,-42.38305107,-46.08686983,-46.00454207,-47.40310651,-6.996114689,-28.0338723,-75.32670715,-85.02264596,-95.1569415,-95.1569415,-98.02098369,-8.445076396,-51.28552172,406.5216409,0.131551784,0.336526062,0,0,0,0,1,-19.60625155,-9.957560983,-12.50050502,-18.26919685,-18.17155976,4.662790415,-57.06504019,0
788,-9.961078391,-11.63713058,-11.44989394,-11.53759982,-2.183102716,-7.090012021,-23.33970449,670.7043498,670.7043498,670.7043498,103.1658212,-10076.75033,264471.25,-270032.9167,0.587483813,0.815890009,0,0,1,0,2,-14.43571853,-2.194301757,-12.82558006,-14.705459,-14.54596252,-2.904060825,-23.19492244,0
789,-36.14393941,-39.76024318,-39.69393077,-40.06200774,-5.207828917,-27.3800626,-58.39463096,-64.7779317,-72.43176843,-72.26841919,-72.72838399,-10.21996959,-44.63341402,-113.2062878,0.033731888,0.195608332,0,0,0,0,2,-15.68880263,-9.280376281,-8.251757529,-15.13228504,-15.0345969,6.417263974,-47.45790375,0
790,,,,,,,,,,,,,,,0.011551134,0.131599616,0,0,0,0,2,,,,,,,,0
791,-16.88378765,-19.99027518,-19.9727097,-19.88313535,-4.53238192,-8.44847406,-45.59564508,-34.44117217,-40.72063763,-40.69129213,-42.96112777,-11.63818231,-16.89754779,-152.9991693,0.014151132,0.140494094,0,0,0,0,2,-13.33694252,-4.747210779,-10.19258462,-12.50407787,-12.48550755,-2.116445406,-32.18132628,0
792,-4.36607032,-6.871285536,-6.32408131,-11.10346428,-10.00608307,-1.302812354,-69.21696252,166.7807423,178.9272236,178.9272236,129.2515072,-1991.498898,67339.16667,-52135,0.111842578,0.447203292,0,0,0,0,2,-44.46086934,-7.174642901,-39.61269306,-43.80322022,-43.56903223,-23.59645103,-74.34675182,0
793,-50.50964056,-56.68187464,-56.59592903,-58.16818377,-13.35805064,-21.11928162,-88.72633813,-117.0890926,-129.6554962,-129.6554962,-131.3791079,-29.75236733,-359.5608292,-98.0097575,0.247538713,0.48387282,0,0,0,0,2,-14.64864359,-24.04701773,2.620837255,-9.77181296,-9.544794443,29.46072905,-73.45230112,0
794,-47.00870669,-51.26962048,-51.05796981,-51.32993963,-9.98243568,-18.81974165,-86.7248109,-97.41155258,-109.9346331,-105.7513416,-114.7871102,4.341375877,-1513.898043,664.2751236,0.176483084,0.552036304,0,0,0,0,2,-23.31126743,-12.69589437,-15.02334587,-21.65094783,-21.55765441,11.31087586,-66.30375446,0
795,-12.32989904,-12.63766894,-12.59473316,-12.66418483,-0.499583623,-10.89020878,-14.30600152,-99.24773378,-107.7683991,-107.690637,-110.6235676,-16.61081008,-72.23402732,-192.0876879,0.044035465,0.236486186,0,0,0,0,2,-17.96604668,-0.780869186,-17.41793021,-17.92213098,-17.87585443,-15.86345209,-20.86881907,0
796,-22.20783378,-33.13506049,-33.07245765,-38.04263991,-16.66133338,-19.65573058,-88.19995543,-50.68325059,-63.86252241,-63.79956817,-76.60653686,-37.25030173,-37.5821434,-226.0563046,0.155541216,0.441900766,0,0,0,0,2,-2.650213363,-25.24243766,22.02531891,0.9469785,1.095357372,28.40674625,-74.56365383,0
797,-1.221823568,-2.681632056,-2.376864424,-9.510556732,-26.83158284,96.83577713,-87.42556632,142.3254511,144.7972144,144.7972144,75.0574676,-3814.318857,164185,-44087.5,0.099222104,0.35078663,0,0,0,0,2,-26.92329394,-17.70828334,-15.06620892,-21.16599252,-20.96976573,44.18070079,-89.4151663,0
798,-8.390237812,-11.30757377,-11.25268619,-11.36547546,-4.526866235,-2.40098896,-38.52198287,245.2129101,245.3231284,245.5259542,325.3055352,-4267.272336,247750.5566,-49247.27273,0.023038501,0.160099295,0,0,0,0,2,-27.05442995,-3.216616527,-24.83134004,-26.15391234,-26.10328643,-21.18153103,-42.36968948,0
799,,,,,,,,,,,,,,,0.117930265,0.319479517,0,0,0,0,2,,,,,,,,0
800,-25.57381247,-32.53768981,-32.50277475,-36.80147838,-15.26398121,-12.86623293,-91.5987526,-511.6651021,-511.6651021,-511.6651021,-203.6721733,-13448.89789,447380,-299008.3333,0.046589519,0.259635523,0,0,0,0,2,-25.5163283,-11.7772583,-16.43086293,-22.16442811,-22.11355289,1.568297075,-72.42186884,0
801,-10.08212201,-11.9712764,-11.68569888,-12.34451293,-3.384270354,-6.276149538,-41.35635881,-158.778567,-158.662129,-158.0748868,-251.2377962,-7245.457159,20000.15986,-396498.2289,0.045412949,0.278579792,0,0,0,0,2,-6.947149058,-3.699035691,-4.548249771,-7.197595885,-6.884442402,4.868232823,-33.68679026,0
802,2.632232442,2.060822845,2.09189308,2.19444427,-0.669502823,5.168152915,0.890426673,-11.53855809,-13.28430902,-13.28430902,-13.11662248,-1.034203753,-100.6923535,-23.19739579,,,,,,,,-53.33789395,-2.8504308,-51.6003693,-53.44863731,-53.43359985,-47.78563669,-62.53202917,0
803,-89.89371263,-90.1961684,-90.17663732,-89.99286468,-1.877331679,-60.27818651,-93.2786599,-260.4025983,-266.6648508,-266.6648508,-270.9580595,0.147955743,-745.4684291,-112.681842,0.042618618,0.252600181,0,0,0,0,2,-74.60341475,-3.292936382,-72.54106188,-74.73023059,-74.69538439,-52.56179199,-84.6847889,0
804,-22.87017028,-23.73476613,-23.72200089,-24.53455012,-2.871952281,-19.22412169,-42.26882541,-35.29125195,-36.83786551,-36.8144677,-38.49134564,-5.618817189,-29.29266347,-77.99941149,0.003888406,0.074828974,0,0,0,0,2,8.186646115,-3.41184615,10.12298724,9.161378934,9.175019654,13.56885579,-13.11037234,0
805,-3.621306747,-13.74935644,-13.50686784,-19.06331709,-17.99829026,1.387585786,-80.43588755,140.6255723,140.6255723,140.6255723,-27.615412,-5030.604562,56459.16667,-224862.5926,0,0,0,0,0,0,0,-15.78255361,-15.06358177,-7.083953832,-14.05606458,-13.97773434,24.56519673,-73.12255368,0
806,-25.07653498,-29.5302163,-29.50392118,-30.39301088,-6.869390009,-14.84234213,-53.80541645,-60.73589321,-60.66540014,-60.54133319,-63.9546434,-264.3735442,14166.98899,-1866.92673,,,,,,,,-15.96036016,-7.940790317,-9.766558974,-14.41934675,-14.38523853,8.708157113,-50.26772176,0
807,-9.964286072,-10.09602486,-10.09406643,-10.12532657,-0.238547752,-9.264209986,-12.3293142,-15.72835305,-16.01691759,-16.0127634,-16.04899603,-0.464879768,-14.34664541,-19.21862778,0.69495045,0.653565603,0,1,1,0,2,2.29970463,-1.000340428,3.140230329,2.27248014,2.280789012,4.986067393,-1.348865505,0
808,-47.35688483,-63.74413697,-63.68171923,-58.2241216,-18.47743092,2.60419205,-83.9837431,-84.98257142,-136.5951921,-136.5951921,-127.5665245,121.0983688,-7165.633188,3106.476807,0.076241615,0.351794919,0,0,0,0,2,-37.32704828,-20.12569508,-23.47142724,-39.83670494,-39.78788615,16.72963081,-70.58126484,0
809,,,,,,,,,,,,,,,0.145940104,0.351423929,0,0,0,0,1,,,,,,,,0
810,-90.43029765,-91.00794579,-90.99892438,-90.88117517,-1.01055335,-80.5160724,-93.42935822,-251.9802653,-257.255503,-257.1661578,-257.732555,-12.53946713,-191.7241188,-347.8589744,0.040290714,0.245829403,0,0,0,0,2,-75.3822094,-2.729344786,-73.66645627,-75.60696417,-75.6006409,-58.46837423,-81.68125563,0
811,-65.82777554,-87.27314249,-87.2714906,-75.2694935,-21.45992724,-9.173433949,-98.45540637,-282.976976,-282.9603139,-282.9476888,-296.1648763,-2240.88613,100610.76,-82550.17902,,,,,,,,-67.22205491,-18.04697794,-57.89231152,-75.82136538,-75.81109209,-17.19367029,-87.90129611,0
812,-72.58117594,-81.12945247,-81.09817859,-75.96409859,-15.68823142,-10.38144493,-95.62554163,-188.3256037,-219.5849935,-219.4596345,-215.8572507,-59.99087555,-58.90458958,-1385.439327,0.043281289,0.26042867,0,0,0,0,2,-62.85650864,-15.34975788,-56.27050988,-66.77055099,-66.73546349,6.668765948,-87.5406271,0
813,-36.68040422,-54.61610534,-54.58864959,-50.02744116,-17.26560184,-8.841835555,-79.20485543,-127.1402998,-167.5254506,-167.4553881,-178.9695894,-199.9177352,6538.225863,-2855.909372,,,,,,,,-33.72381712,-11.73051198,-24.08741603,-34.16469616,-34.12364682,-10.72336414,-61.94665171,0
814,-22.28346632,-23.05952452,-23.04488836,-23.66657859,-2.103666554,-18.03523342,-32.35900838,-37.5999852,-39.92704322,-39.88983501,-41.19276425,-5.607766407,-30.31690434,-63.70860301,,,,,,,,-1.538478753,-2.68599015,0.221814687,-1.033629403,-1.014144526,5.550337082,-14.42493124,0
815,-13.05366956,-14.21866888,-14.20304834,-15.37978668,-4.528936528,-8.694329706,-53.63136793,-23.61616037,-25.89199289,-25.86059376,-28.51621882,-9.443913018,-16.31195122,-116.3055465,0.022976578,0.183624692,0,0,0,0,2,-3.780853881,-6.450805516,0.222031652,-2.503063299,-2.471561486,10.24980999,-50.57240804,0
816,-9.969617579,-10.54252421,-10.5249256,-12.09837793,-4.387050726,-7.656621276,-39.9827121,-16.846273,-17.5952479,-17.57151727,-20.41684422,-8.038490706,-12.1879026,-74.58722395,,,,,,,,-17.77458582,-10.60037327,-9.219675629,-15.38205083,-15.26454235,-1.514524237,-47.20691608,0
817,-20.52666808,-53.73903256,-53.51668389,-44.48595322,-28.60820638,35.79015029,-83.65067022,-195.3174553,-195.3174553,-195.3174553,-112.3770094,-4817.927441,209288.3333,-119075,0.122982128,0.423661622,0,0,0,0,2,-37.86984653,-19.04864223,-18.27001131,-41.19605105,-41.04665273,13.57434332,-72.75648607,0
818,-13.35254745,-15.27118829,-15.24803775,-16.96420529,-9.129751846,5.227434506,-79.88049487,-29.9342412,-29.9342412,-29.9342412,-35.90599584,-133.2248716,4790,-3351.875,0.015423014,0.14710076,0,0,0,0,2,-4.875830454,-10.50421014,0.363170345,-2.717776687,-2.678822809,32.78729317,-72.59534971,0
819,-0.996080788,-1.534851978,-1.386704274,-2.154719489,-2.33572466,1.102236178,-17.13831163,155.8079832,155.8079832,155.8079832,-28.31774785,-4170.521443,112837.5,-157680,0.30502164,0.694119623,0,0,0,0,2,-39.00194844,-6.830688124,-34.95443732,-37.98814695,-37.86706419,-23.5096602,-75.63849088,0
820,,,,,,,,,,,,,,,0.097849491,0.409930136,0,0,0,0,2,,,,,,,,0
821,,,,,,,,,,,,,,,0.061221522,0.321780007,0,0,0,0,2,,,,,,,,0
822,-14.0283992,-16.13930563,-16.10601548,-16.95430809,-4.37352992,-8.180643448,-42.99251907,-26.85403155,-30.73055608,-30.65238196,-33.06048385,-9.433865001,-18.66759152,-94.18887179,,,,,,,,-10.97724532,-4.949264315,-7.678889406,-10.76104441,-10.72588826,2.102519618,-38.16321698,0
823,-29.19159619,-30.50007882,-30.48731235,-30.62417972,-1.88756331,-26.08328272,-35.37969142,-51.79599331,-54.22207762,-54.19762196,-54.42173354,-3.523488031,-44.66240337,-64.43522762,0.013474353,0.144604947,0,0,0,0,2,-5.470480485,-3.488602484,-2.694150936,-5.507614296,-5.484161761,5.19141173,-13.30164131,0
824,-49.9260886,-67.84185965,-67.77179089,-62.20316828,-21.83015992,16.10222363,-98.78798514,-197.4759,-196.9051072,-196.9051072,-69.35830164,-5613.8143,316959.6575,-26976.11111,0.365599292,0.761810671,0,0,0,0,2,-47.37367543,-16.66220323,-38.36247561,-49.21819003,-49.14810176,92.03878519,-93.84967905,0
825,-66.5784726,-73.92538432,-73.8158635,-69.35338491,-11.61019977,-23.08479156,-84.38670246,-160.9657494,-185.3470591,-185.3470591,-173.3503874,-33.92610048,-155.2316187,-205.5771388,0.089095282,0.303038643,0,0,0,0,2,-51.973005,-16.88453422,-41.11497542,-59.00504455,-58.84111742,6.083290822,-73.60478514,0
826,-6.59867968,-7.430408436,-7.321534146,-7.755944284,-1.405073558,-5.282392855,-13.14269692,68.94662168,62.64602223,62.64602223,62.17447949,83.47551869,-2995.039989,3460.029551,0.192037281,0.443791783,0,0,0,0,2,-38.03007428,-1.207007909,-36.99005834,-38.17402811,-38.10323094,-34.83373266,-41.67413567,0
827,-12.42613643,-13.69580442,-13.69282376,-12.97198501,-2.481710409,-5.892790542,-26.42891848,-15.94250533,-18.09741486,-18.09351923,-17.06321262,-3.292502111,-8.315115987,-37.46291734,0.324628496,0.637260504,0,0,0,0,2,1.598210148,-5.407662835,5.259629686,4.286441218,4.291307914,7.990971797,-13.32946275,0
828,-4.97592565,-5.243169352,-5.241537974,-5.258597936,-0.41301956,-4.05820507,-6.971868494,-30.99164953,-34.28355802,-34.26021773,-34.92636532,-5.818683805,-20.23891666,-68.18198405,0.553456911,0.686538665,0,0,1,0,2,-0.26166012,-0.922857463,0.351491698,-0.233887119,-0.230200133,3.137235806,-4.631519233,0
829,-12.25289133,-14.54542554,-14.45771355,-15.63866254,-4.364154174,-6.914456634,-27.9235499,589.3323645,589.3323645,589.3323645,178.6351273,-21779.6637,633103.3333,-888162.5,0.027359758,0.208285067,0,0,0,0,2,-35.26271893,-4.314158469,-32.85923285,-36.15381169,-36.13219907,-24.16996391,-45.15561739,0
830,-11.71835486,-12.57010088,-12.53097363,-12.77951137,-1.551206887,-9.196001627,-23.46027153,1106.467365,-623.2549746,-623.0436069,-72.36121607,-16820.49904,475000.2684,-473498.1544,0.041656979,0.265528335,0,0,0,0,2,-6.975379243,-1.707669632,-5.789766462,-6.71872418,-6.675139516,-1.157413024,-16.92340202,0
831,-44.52868261,-47.04540048,-47.02193797,-47.14376612,-4.094382387,-32.62392418,-65.77118447,-86.32407086,-92.52612808,-92.45992805,-93.1241801,-10.2809937,-60.77011936,-140.4527704,0.006653762,0.101690965,0,0,0,0,2,-28.14885889,-6.655577441,-24.12569411,-28.35701158,-28.32374176,-2.036794965,-54.82634786,0
832,-14.99838371,-15.37770099,-15.37188454,-15.59347437,-1.547242125,-12.43140712,-50.69610531,-19.93531158,-21.1001697,-21.0847023,-21.33922932,-2.840567973,-15.88756489,-87.61454051,0.004398232,0.080101931,0,0,0,0,2,-2.415255208,-2.152275057,-1.276302389,-2.242633394,-2.230929329,4.051751649,-42.71395275,0
833,-6.670747644,-8.41642463,-8.394817396,-8.512159663,-2.604351504,9.368894361,-21.20678604,-13.33516314,-16.0376663,-16.00628621,-16.14550342,-4.491747227,19.00349958,-42.71287509,0.377375216,0.730801572,0,0,0,0,2,-4.484179406,-4.864582703,-1.624908033,-3.380175757,-3.352737071,7.25202858,-36.60395499,0
834,-20.62757155,-56.71812162,-56.68286444,-54.20464203,-33.31100124,-2.325631874,-99.0393213,-330.3952155,-330.3952155,-330.3952155,-272.4133445,-2850.674915,61907.14286,-99406.25,0.020367646,0.186154277,0,0,0,0,2,-55.35604067,-17.88236302,-37.86022967,-55.44473331,-55.40180977,-25.83319513,-83.55475914,0
835,-48.19535593,-78.97821302,-78.96352293,-66.15731514,-22.55359155,-11.84862679,-98.7796802,-394.8643565,-394.6473477,-394.4284511,-215.1905334,-12784.58392,414496.9499,-408500.4005,0.085944089,0.278466398,0,0,0,0,2,-61.12928602,-12.59106979,-51.69889178,-67.52138344,-67.49297153,-30.57607038,-75.59421337,0
836,-29.1024043,-31.62290527,-31.58008926,-33.08040293,-6.135468059,-18.15651151,-63.43040841,-49.88070101,-56.08442858,-55.99861639,-60.58583065,-17.36798563,-29.55781402,-168.8638216,,,,,,,,0.403400347,-6.98438767,4.445758857,1.742215487,1.796679581,16.74160198,-33.0442543,0
837,,,,,,,,,,,,,,,0.085754329,0.382605254,0,0,0,0,2,,,,,,,,0
838,-3.471232905,-5.74204655,-5.667749277,-10.17805248,-13.17215271,6.39902392,-96.08860053,127.142783,127.142783,127.142783,154.5211353,-6704.454762,382195,-52518.11138,0.082906191,0.392198635,0,0,0,0,2,-54.941318,-23.18454191,-35.44899018,-63.91527907,-63.8527476,-5.390448506,-84.86266045,0
839,-16.10977253,-18.63898814,-18.63628509,-19.7908913,-5.402631535,-10.90946151,-43.19501442,-494.4478272,-494.4205416,-494.397072,-227.1125764,-15435.20079,372499.4179,-391499.9791,0.08075009,0.28067241,0,0,0,0,2,-25.2645068,-4.922263043,-22.47834152,-24.60758589,-24.58412431,-13.34257742,-46.10030005,0
840,-7.334032255,-7.699091012,-7.695440799,-7.667522837,-0.53789566,-6.033242173,-9.608439862,-13.81141556,-14.0038456,-14.00117264,-14.056039,-0.446062937,-12.37807182,-16.63987923,0.365614598,0.583845637,0,0,1,0,2,1.494669954,-2.70444559,3.843413782,2.051707354,2.076072937,6.252764477,-5.377953593,0
841,-29.79205501,-35.1846983,-35.10677231,-34.29074264,-19.23317676,82.04840657,-84.38191849,-44.13756849,-54.99944319,-54.84377037,-56.88283648,-36.20745409,99.95052176,-205.2934411,,,,,,,,-12.08844528,-14.08034729,-1.940850215,-9.661844754,-9.560593476,39.80890516,-62.36633161,0
842,-3.432915847,-4.025151159,-3.935382479,-4.429859086,-1.386387581,-2.577634061,-9.900310054,88.55265403,88.80446932,89.051061,80.33627273,-782.1121266,14971.55192,-26960.79131,0.037623198,0.201599602,0,0,0,0,2,-39.60759668,-2.633234894,-37.29264287,-39.60667838,-39.41093336,-33.90674482,-47.64244795,0
843,-81.63363294,-84.20419278,-84.1374897,-83.88176019,-4.124487786,-29.3263158,-90.71147029,-192.1996086,-203.1124506,-203.1124506,-202.2231106,-12.72195497,-159.3973765,-71.82371598,0.01984747,0.183580045,0,0,0,0,2,-65.78309806,-5.115449067,-63.39506506,-66.82627371,-66.76350536,-7.677230135,-76.06040553,0
844,-22.42240655,-24.84687818,-24.76838676,-25.86672917,-5.4621509,-9.514926555,-57.01417004,-38.09155556,-44.31426961,-43.57712163,-46.3520979,-9.81519887,-83.26564496,-48.64990138,0.073757403,0.315987894,0,0,0,0,2,-5.916555444,-5.782014446,-1.93761973,-5.035369222,-4.992278941,12.72450011,-38.92753619,0
845,-18.51917357,-19.56340598,-19.49305887,-20.78234003,-3.280840975,-15.8573995,-35.04458736,-55.12978025,-58.62091831,-58.48061465,-63.57741524,-11.9974962,-47.30951012,-116.8442133,0.043913067,0.263241583,0,0,0,0,2,-8.534732852,-4.77696497,-5.189205195,-7.682790323,-7.604523432,-0.049237082,-26.81542235,0
846,,,,,,,,,,,,,,,0.037398346,0.252315445,0,0,0,0,2,,,,,,,,0
847,-15.56130214,-16.7420193,-16.6812999,-17.19670342,-2.172471299,-12.97205299,-24.95588305,1885.562681,-1702.43266,-1702.229357,439.8412125,-24043.82871,462500.6045,-443997.8247,0.015358298,0.147323303,0,0,0,0,2,-37.87194552,-1.963230592,-36.62510315,-37.59374541,-37.52320223,-33.46382171,-45.1259695,0
848,-2.162861193,-3.977932402,-3.793980257,-5.423271545,-5.759828732,4.037030053,-61.38726533,63.346593,63.346593,63.346593,-17.11115039,-3510.464993,65217.85714,-177802.8571,0.031607088,0.19642051,0,0,0,0,2,-25.1155779,-8.732435993,-19.25174074,-24.94039568,-24.86234337,-4.105327045,-58.2135505,0
849,-76.07299846,-79.89918593,-79.86423993,-78.14798148,-6.295879607,-24.48397118,-86.54031014,-178.3123895,-178.0001587,-177.8756925,-197.8685263,-335.5751491,1917.533047,-20072.02261,0.018402878,0.141955687,0,0,0,0,2,-58.82078022,-7.895768007,-56.01332161,-61.3679775,-61.31716801,-9.072808878,-71.61147862,0
850,,,,,,,,,,,,,,,0.012892241,0.1200706,0,0,0,0,2,,,,,,,,0
851,-38.53255686,-51.65842572,-51.49865121,-52.58879307,-16.77750117,-7.695760844,-85.54992945,-81.32382349,-121.4578875,-120.9576672,-128.8442058,-55.33666659,-16.36290924,-313.932427,0.029257057,0.203998896,0,0,0,0,2,-30.70570344,-20.42862332,-12.60209793,-28.07623114,-27.89234598,12.0091979,-75.75142303,0
852,-18.75533848,-22.24229694,-22.17989474,-24.50318969,-8.438534133,-7.65913813,-67.24320412,-39.86834158,-48.27005372,-48.11299546,-54.55636015,-23.19707174,-15.25919733,-181.3343319,0.112209011,0.4123112,0,0,0,0,2,-6.802521932,-8.464071456,-0.946062379,-4.82306742,-4.768483436,13.87112533,-50.57067969,0
853,-20.64172999,-22.09395208,-22.08421588,-21.88346931,-2.719628118,-9.104781591,-29.6868483,-26.75208026,-28.51979884,-28.50321586,-28.59597809,-3.451683625,-16.69087205,-61.21354763,,,,,,,,-3.053213503,-4.536246199,0.296075174,-1.157947107,-1.149217711,5.187097433,-16.43119392,0
854,-11.8975161,-16.53303601,-16.51727371,-18.63704346,-8.758496086,-5.863840828,-58.73003824,399.9393227,401.1882372,401.6861369,-275.9500389,-12354.33824,148929.4698,-585490.2403,0.012866518,0.13129805,0,0,0,0,2,-21.20827933,-6.545038369,-16.68931554,-19.35487077,-19.31979071,-7.779015258,-53.7097415,0
855,-8.392002235,-10.91746965,-10.90373557,-13.31963944,-6.427355809,-5.712862481,-33.55623386,562.3015696,562.3015696,562.3015696,335.323825,-26373.94762,769387.5,-805545,0.040370586,0.263741374,0,0,0,0,2,-33.86690283,-4.172554923,-30.81394776,-33.14779513,-33.13712456,-23.47888339,-48.55527202,0
856,-1.839581951,-2.421492884,-2.41589067,-2.757203248,-1.441111096,4.22952916,-9.055080871,-23.63470094,-23.62884907,-23.62005075,-22.88546259,-350.1462756,10318.24154,-8467.602354,0.138208508,0.43151506,0,0,0,0,2,-14.40530897,-4.514038658,-11.88138743,-14.6019834,-14.59367309,5.779021526,-28.79842071,0
857,-43.24193576,-50.98137265,-50.87556622,-53.99509261,-13.6883316,-24.42593503,-85.44130707,-89.48188913,-111.2736144,-111.0204894,-122.216526,-41.28636942,-55.38762859,-220.3193254,0.551782018,0.888917512,0,0,2,0,2,-35.39441203,-13.61321452,-24.95221457,-32.34476022,-32.25120839,-2.796459797,-74.61077603,0
858,-2.017352956,-2.383027964,-2.379117305,-2.395371352,-0.593593462,-0.59849658,-4.965420086,-43.40532158,-43.40094585,-43.39607375,-42.63701655,-320.1399287,14111.17535,-9269.062972,0.286102012,0.575505108,0,0,0,0,2,-35.87625246,-3.778625157,-32.94740846,-35.69098269,-35.68218607,-27.46319349,-47.25368485,0
859,,,,,,,,,,,,,,,0.030700576,0.210019996,0,0,0,0,2,,,,,,,,0
860,-9.651949849,-12.00993025,-11.93105452,-13.80481346,-5.626973408,-6.882307205,-47.26068072,455.529864,455.529864,455.529864,145.821493,-14925.55787,568775.9677,-540869.1667,0.069869045,0.310420077,0,0,0,0,2,-31.37596672,-4.382873305,-28.17972808,-31.52234128,-31.42094044,-13.20737173,-48.99309853,0
861,-1.194471646,-1.801350615,-1.750636347,-1.86211498,-1.217604022,2.558652291,-9.047582563,31.49024718,31.98282818,31.98282818,31.68449704,-322.1349755,9056.346154,-8727.653846,0.283593628,0.686653509,0,0,0,0,2,-26.49348673,-7.779571564,-20.91729653,-25.53605461,-25.48129106,-3.359754007,-62.07975512,0
862,-37.72818863,-41.19656371,-41.17922697,-40.15313279,-5.143754543,-20.2876878,-70.32058091,-59.17246081,-68.46623133,-68.42765654,-66.18667917,-11.43344795,-27.92912949,-153.5748803,0.094012255,0.427727518,0,0,0,0,2,-9.959022215,-5.41215304,-8.353333848,-10.2977798,-10.28234943,20.78624321,-51.10241765,0
863,-59.70966191,-72.38770694,-72.32548799,-67.16649231,-20.13317267,-10.27804293,-98.31364358,-145.2589992,-144.603452,-144.2907608,-177.2943667,-418.0438174,11449.79549,-16229.3598,0.031093749,0.183124093,0,0,0,0,2,-52.39888034,-17.73463284,-41.92418682,-54.98334377,-54.9051751,2.2412888,-79.78264174,0
864,-7.549031488,-8.30482776,-8.293060731,-7.31704669,-8.504688774,56.49373871,-17.14575779,-24.61289923,-24.61289923,-24.61289923,-29.99308108,-292.2075816,3284.159246,-16335.7151,0.169137417,0.461313633,0,0,0,0,2,-4.171051809,-11.00133336,0.186900283,-1.338705068,-1.31935504,4.176591179,-82.4189308,0
865,-10.11396579,-10.25228319,-10.25094869,-10.25041109,-0.199869973,-9.649623384,-10.89192261,-12.81700306,-12.98604588,-12.98433548,-12.98718289,-0.244382268,-12.21255762,-13.77847125,,,,,,,,7.756879782,-0.321195423,7.985387991,7.780805673,7.783494293,8.727361097,6.813063683,0
866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
867,-2.870159911,-2.847393315,-2.824417066,-4.722380302,-10.3280629,46.06394147,-73.5146158,7.013919567,7.013919567,7.013919567,3.57146619,-196.174613,11309.40689,-2376.573054,0.546724978,0.699762498,0,0,1,0,2,-18.18517706,-7.258709808,-15.96125277,-16.71251236,-16.68524679,10.37770035,-69.02344393,0
868,7.513671897,6.247805466,6.259560041,6.065359883,-2.058536299,12.67898355,-6.232723314,-21.84746213,-21.84746213,-21.72049833,-31.44282558,-167.3919137,870.2277433,-8032.608252,0.011010688,0.127016528,0,0,0,0,2,-72.82116472,-5.612961476,-72.07947572,-74.01816081,-74.00262861,-8.539487803,-81.14527612,0
869,-58.34113658,-67.59858433,-67.51234942,-67.55315257,-12.6765385,-36.66470753,-99.09146571,-69.71564163,-79.63451811,-79.4093282,-81.65951132,-16.47010965,-45.2766777,-152.559703,0.004607041,0.08014666,0,0,0,0,2,-37.12305623,-7.199394993,-31.30513737,-36.64909991,-36.5318796,-20.34743192,-58.21553088,0
870,-8.099296849,-16.97004454,-16.8843436,-17.20166553,-9.603447783,-4.085087551,-63.24044043,-100.5047733,-100.3947513,-100.1915642,-64.62293133,-1825.710996,101333.6419,-18550.60974,0.211175611,0.589871267,0,0,0,0,2,-15.20743869,-7.267445331,-11.13212163,-15.75981985,-15.6543991,4.785123745,-45.21587089,0
871,-28.43836856,-31.87058487,-31.54132515,-31.86931247,-3.842473788,-23.92979826,-42.42596951,-1248.628131,-1248.628131,-1248.628131,-1168.407331,-27477.35786,905410,-1014935,0.129022163,0.482370151,0,0,0,0,2,-42.98306626,-5.012687086,-38.10737456,-43.67021814,-43.30321937,-32.56827334,-52.61702192,0
872,-5.060064396,-5.773073169,-5.738082791,-6.126176098,-1.518945993,-3.809339778,-14.57657139,105.5505089,86.88650219,87.15393887,93.1709579,-28.45713278,598.0487805,83.58801498,,,,,,,,-19.58811368,-4.050572019,-16.9216061,-18.82016296,-18.78872574,-10.3323904,-36.19384251,0
873,-86.52879801,-87.88873732,-87.88093813,-86.97653871,-2.760306878,-56.31976305,-91.20103248,-211.5888294,-219.3263126,-219.2949666,-213.4081991,-15.11503377,-99.8382774,-244.212318,0.011320221,0.133523044,0,0,0,0,2,-72.68199922,-3.144594921,-71.84102013,-73.39188214,-73.37621017,-43.1258267,-80.46703631,0
874,-11.89810954,-53.2441602,-53.08709494,-49.27065676,-34.68335835,-0.72481981,-97.04098062,243.9892112,-332.1845636,-332.1845636,-80.5782032,-4823.281595,199573.3333,-109465.3571,0.141345794,0.460975405,0,0,0,0,2,-49.41206194,-14.01291579,-36.40127718,-49.23202138,-49.13874652,-23.01750334,-72.26140877,0
